Heroic Glossary;https://ru.wordpress.org/plugins/heroic-glossary/;Heroic Glossary is the easiest way to create and manage your own glossary of terms.;4 000+ активных установок;6.0.3
Slider Hero with Animation, Video Background;https://ru.wordpress.org/plugins/slider-hero/;Slider Hero is a Unique Hero Slider Plugin with Youtube Video Background, Animation Effects &…;4 000+ активных установок;6.2
WP Fusion Lite — Marketing Automation for WordPress;https://ru.wordpress.org/plugins/wp-fusion-lite/;WP Fusion Lite synchronizes your WordPress users with contact records in your CRM or marketing…;4 000+ активных установок;6.2.0
Sticky Block for Gutenberg Editor;https://ru.wordpress.org/plugins/sticky-block/;The Gutenberg Sticky Block will stick at the top of the page once you scroll…;4 000+ активных установок;6.2
Countdown Block;https://ru.wordpress.org/plugins/countdown-block/;Highlight Upcoming Events With Countdown Timer with Countdown Block.;4 000+ активных установок;6.2
YITH Slider for page builders;https://ru.wordpress.org/plugins/yith-slider-for-page-builders/;"""YITH Slider for page Builders"" добавит на ваш сайт классные блочно-ориентированные слайдеры. Работает с редактором…";4 000+ активных установок;5.8.6
Tag Groups is the Advanced Way to Display Your Taxonomy Terms;https://ru.wordpress.org/plugins/tag-groups/;Tag Groups allows you to organize your WordPress taxonomy terms and show them in clouds,…;4 000+ активных установок;6.2
Contact Form — Custom Builder, Payment Form, and More;https://ru.wordpress.org/plugins/powr-pack/;The best 60 plugins for WP. Easy contact form plugin, social feed, popup, countdown, and…;4 000+ активных установок;6.0.3
Modal Popup Box — Popup Builder, Show Offers And News in Popup;https://ru.wordpress.org/plugins/modal-popup-box/;Modal popup box embed anything like image, YouTube & Vimeo videos, image gallery, slider, coupon,…;4 000+ активных установок;6.1.1
Blocks Kit — Gutenberg Blocks for Freelancers;https://ru.wordpress.org/plugins/blocks-kit/;Additional Gutenberg Blocks for Editors, Content Writers and freelancers with advanced styles and options.;4 000+ активных установок;6.1.1
Contact Form Builder, Contact Widget;https://ru.wordpress.org/plugins/contact-forms-builder/;Contact Form plugin is an handy and functional tool for creating and editing different types…;3 000+ активных установок;6.2
Organic Profile Block;https://ru.wordpress.org/plugins/organic-profile-block/;Organic Profile Block — это пользовательский блок для редактора содержимого Gutenberg. Он выводит карточку-профиль с…;3 000+ активных установок;5.7.8
Custom Related Posts;https://ru.wordpress.org/plugins/custom-related-posts/;Manual related posts without slowing down your website!;3 000+ активных установок;6.2
Content Slider Block — Display slider in a beautiful way.;https://ru.wordpress.org/plugins/content-slider-block/;Display your goal to your visitor in bountiful way with content slider block.;3 000+ активных установок;6.2
Media Slider — Photo Sleder, Video Slider, Link Slider, Carousal Slideshow;https://ru.wordpress.org/plugins/media-slider/;Media Slider — Amazing and Easy to create slider for WordPress site. Responsive image slider,…;3 000+ активных установок;6.1.1
Hot Blocks;https://ru.wordpress.org/plugins/hot-blocks/;A collection of several blocks for new WordPress editor (Gutenberg).;3 000+ активных установок;6.2
Survey Maker — Лучший плагин для опросов WordPress;https://ru.wordpress.org/plugins/survey-maker/;Создавайте бесплатные онлайн-опросы и привлекайте посетителей, отзывы прямо на вашем веб-сайте WordPress с плагином WordPress…;3 000+ активных установок;6.2
Grids: Layout builder for WordPress;https://ru.wordpress.org/plugins/grids/;The most advanced page and layout builder for Gutenberg and the new Block Editor, with…;3 000+ активных установок;6.0.3
Caxton — Create Pro page layouts in Gutenberg;https://ru.wordpress.org/plugins/caxton/;Caxton bring to you super useful blocks which make your Gutenberg more and more powerful.;3 000+ активных установок;5.9.5
Simple Payment Donations & Subscriptions Plugin by Paymattic — Best Payments Plugin for WP;https://ru.wordpress.org/plugins/wp-payment-form/;Accept simple payments and donations with Stripe payment forms for free — #1 WP simple…;3 000+ активных установок;6.1.1
Animated Live Wall — Photo Animation, Feed Gallery for instagram And Flickr;https://ru.wordpress.org/plugins/animated-live-wall/;Animated live wall gallery creates a Photo wall with animated switching blocks that can be…;3 000+ активных установок;6.1.1
WordPress Email Marketing Plugin — WP Email Capture;https://ru.wordpress.org/plugins/wp-email-capture/;Double opt-in form for building your email list. Define landing pages to distribute your ebooks…;3 000+ активных установок;6.2
Slider Responsive Slideshow — Image slider, Gallery slideshow;https://ru.wordpress.org/plugins/slider-responsive-slideshow/;Плагин адаптивного слайдера для вашего сайта WordPress. Карусель, слайдер изображений, слайдер фотографий, галерея слайдеров.;3 000+ активных установок;6.1.1
Appointment Booking Calendar;https://ru.wordpress.org/plugins/appointment-booking-calendar/;Appointment Booking Calendar is an appointment calendar for accepting online bookings from a set of…;3 000+ активных установок;6.2
KaTeX;https://ru.wordpress.org/plugins/katex/;Используйте быстрейшую математическую библиотеку для набора формул на вашем сайте.;3 000+ активных установок;6.1.1
Gutenberg Block for WooCommerce Product Table;https://ru.wordpress.org/plugins/block-for-woo-product-table/;A WordPress editor block which implements the options found in the WooCommerce Product Table shortcode;3 000+ активных установок;6.1.1
CodeMirror Blocks;https://ru.wordpress.org/plugins/wp-codemirror-block/;CodeMirror Blocks is useful for developers blog, tutorial site where display formatted (highlighted) code of…;3 000+ активных установок;6.1.1
Premium Blocks for Gutenberg;https://ru.wordpress.org/plugins/premium-blocks-for-gutenberg/;Premium Blocks for Gutenberg helps you build amazing pages with the new WordPress Gutenberg editor.;2 000+ активных установок;6.1.1
Gosign — Contact Person Box Block;https://ru.wordpress.org/plugins/gosign-contact-person-box-block/;This plugin enables you to customize the contact person box block with title, discription phone…;2 000+ активных установок;6.0.3
WordPress CRM, Email & Marketing Automation for WordPress | Award Winner — Groundhogg;https://ru.wordpress.org/plugins/groundhogg/;Groundhogg is the best WordPress CRM & Marketing Automation plugin. Create funnels, email campaigns, newsletters,…;2 000+ активных установок;6.1.1
Gosign — Background Container Block;https://ru.wordpress.org/plugins/gosign-background-container/;This plugin creates a background container which holds all kinds of elements with 40+ background…;2 000+ активных установок;6.0.3
CP Contact Form with PayPal;https://ru.wordpress.org/plugins/cp-contact-form-with-paypal/;PayPal integration for contact forms, payment forms, order forms. Adds a contact form and connect…;2 000+ активных установок;6.2
Video Gallery — Api Gallery, YouTube and Vimeo, Link Gallery;https://ru.wordpress.org/plugins/new-video-gallery/;Видеогалерея Vimeo/YouTube. Плагин позволяет создавать галереи YouTube и Vimeo.;2 000+ активных установок;6.1.1
Image Gallery Block;https://ru.wordpress.org/plugins/image-gallery-block/;Произведите впечатление на свою аудиторию красивой галереей изображений с лайтбоксами.;2 000+ активных установок;6.2
Gutenberg Blocks — Unlimited blocks For Gutenberg;https://ru.wordpress.org/plugins/unlimited-blocks/;Unlimited Blocks: WordPress Gutenberg Blocks is the editor blocks that are used to create content…;2 000+ активных установок;6.2
WP Smart Editor;https://ru.wordpress.org/plugins/wp-smart-editor/;WP Smart Editor offers a custom experience with editor profiles and time saving tools for:…;2 000+ активных установок;4.9.22
Di Blocks — Awesome WordPress Blocks for Gutenberg Editor;https://ru.wordpress.org/plugins/di-blocks/;Di Blocks plugin is a collection of awesome blocks for Gutenberg Editor.;2 000+ активных установок;5.6.10
MAZ Loader – Preloader Builder for WordPress;https://ru.wordpress.org/plugins/maz-loader/;The best WordPress Preloader plugin. Create beautiful Preloaders and makes your visitors a delight to…;2 000+ активных установок;6.0.3
Anchor Block;https://ru.wordpress.org/plugins/anchor-block/;Anchor Block let you generate internal link to any section of your Gutenberg pages.;2 000+ активных установок;6.1.1
GamiPress — Youtube integration;https://ru.wordpress.org/plugins/gamipress-youtube-integration/;Connect GamiPress with Youtube;2 000+ активных установок;6.2
Music Player for WooCommerce;https://ru.wordpress.org/plugins/music-player-for-woocommerce/;Music Player for WooCommerce includes the MediaElement.js music player in the pages of the products…;2 000+ активных установок;6.2
Testimonial — Customer Feedback, client testimonial, Review;https://ru.wordpress.org/plugins/testimonial-maker/;Testimonial — отзыв клиента, обратная связь, простой в использовании и привлекательный плагин для отзывов для…;2 000+ активных установок;6.1.1
Social Media Feed For Instagram — Social Feed;https://ru.wordpress.org/plugins/wp-instagram-feed-awplife/;"The ""Social Media Feed plugin for Instagram"" is a simple and elegant plugin for displaying…";1 000+ активных установок;6.1.1
WP-Strava;https://ru.wordpress.org/plugins/wp-strava/;Show your Strava activity on your WordPress site.;1 000+ активных установок;6.1.1
Booking Calendar — Appointment booking for WordPress;https://ru.wordpress.org/plugins/calendar-booking/;The best booking calendar plugin for WordPress. Appointment booking directly from your WordPress website.;1 000+ активных установок;6.1.1
Conditional Blocks — Advanced Content Visibility Control and Full Site Editing;https://ru.wordpress.org/plugins/conditional-blocks/;Conditionally show or hide ANY WordPress blocks with advanced visibility control! Effortlessly manage content block…;1 000+ активных установок;6.2
Product Slider Block for WooCommerce;https://ru.wordpress.org/plugins/woo-product-slider-block/;Simple slider that slides your woocommerce Products;1 000+ активных установок;5.2.17
Enhanced AJAX Add to Cart for WooCommerce;https://ru.wordpress.org/plugins/enhanced-ajax-add-to-cart-for-woocommerce/;Add variable & other products to cart using a lightweight, smart, and flexible Add to…;1 000+ активных установок;5.7.8
Infobox;https://ru.wordpress.org/plugins/infobox/;Deliver your content beautifully to grab attention with an animated Infobox block.;1 000+ активных установок;6.2
Image Optimizer, Resizer and CDN — Sirv;https://ru.wordpress.org/plugins/sirv/;Serve perfectly optimized images from the fastest WordPress CDN plugin. Image hosting with deep image…;1 000+ активных установок;6.2
Elegant Blocks — Amazing Gutenberg Blocks;https://ru.wordpress.org/plugins/elegant-blocks/;A collection of beautiful and ready-to-use blocks for the new WordPress editor;1 000+ активных установок;5.3.14
Gosign — Gallery box Block;https://ru.wordpress.org/plugins/gosign-gallery-box-block/;Блок для создания галереи в редакторе блоков, опционально поддерживает предпросмотр изображений в Lightbox, Lightbox, быстрое…;1 000+ активных установок;6.0.3
MihanPanel — User Login , Registration and Dashboard;https://ru.wordpress.org/plugins/mihanpanel-lite/;WordPress Login and Registration Plugin Lite Version.;1 000+ активных установок;6.1.1
AinoBlocks — Gutenberg Website Builder Blocks;https://ru.wordpress.org/plugins/aino-blocks/;A collection of blocks for the Gutenberg block editor to build professional WordPress websites.;1 000+ активных установок;6.1.1
Avatar Privacy;https://ru.wordpress.org/plugins/avatar-privacy/;Повысьте конфиденциальность ваших пользователей и посетителей с помощью граватара и локальных аватаров.;1 000+ активных установок;5.9.5
Countdown Block;https://ru.wordpress.org/plugins/wp-countdown-block/;Create a fear of missing out or urgency on your site or build a coming…;1 000+ активных установок;5.8.0
Animated Blocks on Scroll;https://ru.wordpress.org/plugins/animated-blocks/;Add scroll based animations to WordPress Gutenberg blocks.;1 000+ активных установок;5.9.5
Easy Maps Block;https://ru.wordpress.org/plugins/easy-maps-block/;Insert a Google Map into the Gutenberg editor.;1 000+ активных установок;6.2
Responsive iframe;https://ru.wordpress.org/plugins/responsive-iframe/;Lets you place Iframes into your posts that will resize dynamically to maintain the same…;1 000+ активных установок;5.8.6
Editor Blocks for Gutenberg;https://ru.wordpress.org/plugins/editor-blocks/;A unique collection of Gutenberg blocks.;1 000+ активных установок;5.5.11
Builder Template Categories — for WordPress Page Builders;https://ru.wordpress.org/plugins/builder-template-categories/;Organize your Page Builder Templates in the WordPress Admin. Better overview, don't get lost. Time…;1 000+ активных установок;5.3.14
Builder Template Categories — for WordPress Page Builders;https://ru.wordpress.org/plugins/builder-template-categories/;Organize your Page Builder Templates in the WordPress Admin. Better overview, don't get lost. Time…;1 000+ активных установок;5.3.14
Builder Template Categories вЂ” for WordPress Page Builders;https://ru.wordpress.org/plugins/builder-template-categories/;Organize your Page Builder Templates in the WordPress Admin. Better overview, don't get lost. TimeвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.3.14
Gutenberg Blocks Templates вЂ” 50+ Free Gutenberg Block Designs;https://ru.wordpress.org/plugins/design/;рџђ° Default Gutenberg Blocks beautifully arranged in ready-to-use design sections. вњ… One-click import. вњ… 50+вЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.1.15
WP eBay Product Feeds;https://ru.wordpress.org/plugins/ebay-feeds-for-wordpress/;Display feeds of eBay Products from eBay Partner Network on your site.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Syntax-highlighting Code Block (with Server-side Rendering);https://ru.wordpress.org/plugins/syntax-highlighting-code-block/;Extending the Code block with syntax highlighting rendered on the server, thus being AMP-compatible andвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Kona Gallery Block;https://ru.wordpress.org/plugins/kona-instagram-feed-for-gutenberg/;Easily and instantly preview your instagram feed live within the new editor experience. Adjust settingsвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.4.12
Gosign вЂ” Posts Slider Block;https://ru.wordpress.org/plugins/gosign-posts-slider-block/;This plugin enables you to show posts as Slider. This plugin is compatible with Gutenberg.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
JVM Gutenberg Rich Text Icons;https://ru.wordpress.org/plugins/jvm-rich-text-icons/;Add Font Awesome icons, or icons from a custom icon set to rich text fieldsвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Email Marketing by EmailOctopus;https://ru.wordpress.org/plugins/emailoctopus/;Official plugin. Allows you to add EmailOctopus subscriber forms to your WordPress site.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Event Monster вЂ” Event Management, Tickets Booking, Upcoming Event;https://ru.wordpress.org/plugins/event-monster/;Event Mangement Plugin For WordPress, СЃРѕР·РґР°РЅРёРµ РјРµСЂРѕРїСЂРёСЏС‚РёР№, СѓРїСЂР°РІР»РµРЅРёРµ Р±СЂРѕРЅРёСЂРѕРІР°РЅРёСЏРјРё, СѓРїСЂР°РІР»РµРЅРёРµ Р±РёР»РµС‚Р°РјРё, СЃРїРѕРЅСЃРѕСЂС‹, РєСЂР°СЃРёРІС‹Р№ РґРёР·Р°Р№РЅ РёРЅС‚РµСЂС„РµР№СЃР°,вЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
TWST Login Block;https://ru.wordpress.org/plugins/twst-login-block/;Easily insert a log in block into your post.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.5.11
Responsive Gutenberg Blocks Library;https://ru.wordpress.org/plugins/responsive-block-editor-addons/;Р‘РѕР»РµРµ 40 РєСЂРµР°С‚РёРІРЅС‹С… Р±Р»РѕРєРѕРІ РґР»СЏ СЃРѕР·РґР°РЅРёСЏ РјР°РєРµС‚РѕРІ СЃ Р±РѕРіР°С‚С‹Рј СЃРѕРґРµСЂР¶РёРјС‹Рј РІ СЂРµРґР°РєС‚РѕСЂРµ Gutenberg. РСЃРїРѕР»СЊР·СѓР№С‚Рµ РїСЂРѕС„РµСЃСЃРёРѕРЅР°Р»СЊРЅС‹РµвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Algori Social Share Buttons;https://ru.wordpress.org/plugins/social-share-buttons-lite/;Algori Social Share Buttons is a Gutenberg Block Plugin that enables you add Social MediaвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
Elfsight Blocks;https://ru.wordpress.org/plugins/elfsight-blocks/;Custom Gutenberg Blocks to embed the Elfsight Widgets.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.3.14
Creative Blocks вЂ” Ultimate Blocks for Gutenberg;https://ru.wordpress.org/plugins/creative-blocks/;РљРѕР»Р»РµРєС†РёСЏ РёР·РјРµРЅСЏСЋС‰РёС…СЃСЏ, РїСЂРѕСЃС‚С‹С…, РЅР°СЃС‚СЂР°РёРІР°РµРјС‹С… Р±Р»РѕРєРѕРІ РґР»СЏ РЅРѕРІРѕРіРѕ СЂРµРґР°РєС‚РѕСЂР° Gutenberg.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.4.12
Event Espresso 4 Decaf вЂ” Event Registration Event Ticketing;https://ru.wordpress.org/plugins/event-espresso-decaf/;Manage online event registration and ticketing. Create event registration forms, sell tickets, collect money, sendвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
WP Time Slots Booking Form;https://ru.wordpress.org/plugins/wp-time-slots-booking-form/;WP Time Slots Booking Form creates booking forms for booking time slots into the calendarвЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Photo Gallery by Ays- Р°РґР°РїС‚РёРІРЅС‹Р№ РіР°Р»РµСЂРµСЏ РёР·РѕР±СЂР°Р¶РµРЅРёР№;https://ru.wordpress.org/plugins/gallery-photo-gallery/;Photo Gallery вЂ” СЌС‚Рѕ РєР»Р°СЃСЃРЅС‹Р№ Р°РґР°РїС‚РёРІРЅС‹Р№ РїР»Р°РіРёРЅ РіР°Р»РµСЂРµРё РёР·РѕР±СЂР°Р¶РµРЅРёР№ СЃ РєСЂР°СЃРёРІС‹РјРё РІРёРґР°РјРё;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Simple Block Gallery;https://ru.wordpress.org/plugins/simple-block-gallery/;Add the effect of Masonry and Slider to images.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
BigCommerce For WordPress;https://ru.wordpress.org/plugins/bigcommerce/;Scale your ecommerce business with WordPress on the front-end and BigCommerce on the back end.вЂ¦;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
New Posts Block;https://ru.wordpress.org/plugins/new-posts-block/;Add a block to display a list of latest posts.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.4.12
Blocks for Eventbrite;https://ru.wordpress.org/plugins/blocks-for-eventbrite/;Gutenberg blocks that display eventbrite events.;1В 000+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.9.5
MathML Block;https://ru.wordpress.org/plugins/mathml-block/;Р‘Р»РѕРє MathML РґР»СЏ СЂРµРґР°РєС‚РѕСЂР° Р±Р»РѕРєРѕРІ WordPress (Gutenberg).;900+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
OtFm Gutenberg Spoiler вЂ” (or FAQ) collapse block;https://ru.wordpress.org/plugins/otfm-gutenberg-spoiler/;РџР»Р°РіРёРЅ РїСЂРµРґРѕСЃС‚Р°РІР»СЏРµС‚ 2 С‚РёРїР° СЃРїРѕР№Р»РµСЂРѕРІ РґР»СЏ СЂРµРґР°РєС‚РѕСЂР° Р±Р»РѕРєРѕРІ. РќСѓР¶РµРЅ FAQ РёР»Рё СЃРїРѕР№Р»РµСЂ?;900+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Booking Calendar Contact Form;https://ru.wordpress.org/plugins/booking-calendar-contact-form/;Booking calendar form w/ start and end date or a single date. Booking for house,вЂ¦;900+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Mighty Pros & Cons;https://ru.wordpress.org/plugins/mighty-pros-cons/;Mighty Pros and Cons is a Gutenberg block which allows you to create highly responsiveвЂ¦;900+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
Lorem Ipsum Block вЂ” Placeholders for everyone;https://ru.wordpress.org/plugins/lorem-ipsum-block/;Rapidly prototype your posts and pages with lorem ipsum paragraphs and headings.;900+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.4.0
Call To Action Customizable Block;https://ru.wordpress.org/plugins/call-to-action-customizable-block/;Call To Action Customizable Gutenberg Block.;800+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
FAQ Block For Gutenberg;https://ru.wordpress.org/plugins/faq-block-for-gutenberg/;Р­С‚РѕС‚ РїР»Р°РіРёРЅ РѕР±РµСЃРїРµС‡РёРІР°РµС‚ Р±С‹СЃС‚СЂС‹Р№ Рё РїСЂРѕСЃС‚РѕР№ СЃРїРѕСЃРѕР± РґРѕР±Р°РІРёС‚СЊ Р±Р»РѕРє FAQ СЃ РїРѕРјРѕС‰СЊСЋ РІРёР·СѓР°Р»СЊРЅРѕРіРѕ СЂРµРґР°РєС‚РѕСЂР° Gutenberg.;800+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
Simple Definition List Blocks;https://ru.wordpress.org/plugins/simple-definition-list-blocks/;A simple definition list.;800+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.8.6
Form Builder CP;https://ru.wordpress.org/plugins/cp-easy-form-builder/;Form Builder CP is a contact form plugin for creating contact forms with a visualвЂ¦;800+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
WE Blocks вЂ” Image, Testimonial And Logo	Slider Gutenberg Blocks;https://ru.wordpress.org/plugins/we-blocks/;The WE Blocks plugin is great combo of slider blocks. It includes Posts slider, ImageвЂ¦;700+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Donation Block For PayPal;https://ru.wordpress.org/plugins/donations-block/;РЎРѕР·РґР°РІР°Р№С‚Рµ РєРЅРѕРїРєРё РїРѕР¶РµСЂС‚РІРѕРІР°РЅРёР№ PayPal, С‚Р°РєРёРµ РєР°РєРёРµ Р¶РµР»Р°РµС‚Рµ, Р»РµРіРєРѕ.;700+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Insert Giphy Block;https://ru.wordpress.org/plugins/insert-giphy-block/;Search and insert a Giphy directly from your Gutenberg editor.;700+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.3.14
Magical Blocks вЂ“ Premium Gutenberg Blocks;https://ru.wordpress.org/plugins/magical-blocks/;Create or add elements to your website with the magical way!!;700+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.8.6
Timeline Blocks for Gutenberg;https://ru.wordpress.org/plugins/timeline-blocks/;A beautiful timeline layout block to showcase your posts in timeline presentation.;700+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Simple Google Calendar Outlook Events Block Widget;https://ru.wordpress.org/plugins/simple-google-icalendar-widget/;Block widget that displays events from a public google calendar or iCal file.;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Gutenberg Blocks вЂ” ACF Blocks Suite;https://ru.wordpress.org/plugins/acf-blocks/;Supercharge your Gutenberg editor with high-quality creative Gutenberg Blocks. Ready-to-use ACF Blocks!;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
MyTicket Events;https://ru.wordpress.org/plugins/myticket-events/;A beautiful and easy customizable set of Gutenberg blocks to list events, create calendars andвЂ¦;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
FAQ Block;https://ru.wordpress.org/plugins/faq-block/;РћС‡РµРЅСЊ РїСЂРѕСЃС‚РѕР№ Рё РїРѕРЅСЏС‚РЅС‹Р№ Р±Р»РѕРє Gutenberg РґР»СЏ FAQ (С‡Р°СЃС‚Рѕ Р·Р°РґР°РІР°РµРјС‹Рµ РІРѕРїСЂРѕСЃС‹).;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
Algori 360 Video;https://ru.wordpress.org/plugins/360-video/;Algori 360 Video is a Gutenberg Block Plugin that enables you add interactive 360В° videosвЂ¦;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
Toolbelt;https://ru.wordpress.org/plugins/wp-toolbelt/;Fast, privacy focused, utilities to improve your website. Includes a Markdown block, spam protection, relatedвЂ¦;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2.0
Slides & Presentations;https://ru.wordpress.org/plugins/slide/;Allows you to create presentations with the WordPress block editor.;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.3.14
Music Store вЂ” WordPress eCommerce;https://ru.wordpress.org/plugins/music-store/;Music Store вЂ” WordPress ecommerce is an online store for selling audio files: music, speeches,вЂ¦;600+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Call to Action Block вЂ” WPPOOL;https://ru.wordpress.org/plugins/call-to-action-block-wppool/;Add a stunning call to action (CTA) block to your WordPress post or page usingвЂ¦;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
Simple Code Block;https://ru.wordpress.org/plugins/simple-code-block/;РџСЂРѕСЃС‚РѕР№ Р±Р»РѕРє РґР»СЏ РІСЃС‚Р°РІРєРё РєРѕРґР° РІ Gutenberg.;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.3.14
elink вЂ” Embed Content;https://ru.wordpress.org/plugins/elink-embed-content/;elink Embed WordPress Plugin. Create and Embed press pages, product pages, resource pages, news feeds.вЂ¦;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.5.11
RSVPMaker;https://ru.wordpress.org/plugins/rsvpmaker/;RSVPMaker is an event and email marketing and management platform. Schedule events, send invitations, trackвЂ¦;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.1.1
Countdown and CountUp, WooCommerce Sales Timer;https://ru.wordpress.org/plugins/countdown-wpdevart-extended/;WordPress Countdown and CountUp, WooCommerce Sales Timer plugin is a great tool. You can easilyвЂ¦;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
List Last Changes;https://ru.wordpress.org/plugins/list-last-changes/;РћС‚РѕР±СЂР°Р¶РµРЅРёРµ СЃРїРёСЃРєР° РїРѕСЃР»РµРґРЅРёС… РёР·РјРµРЅРµРЅРёР№ РЅР° WordPress-СЃР°Р№С‚Рµ.;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.2
myCred вЂ” Gutenberg Blocks;https://ru.wordpress.org/plugins/mycred-blocks/;myCred Gutenberg plugin which allows admin to add myCred shortcode with Gutenberg blocks. Admin canвЂ¦;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;6.0.3
Animate Blocks;https://ru.wordpress.org/plugins/animate-blocks/;Animate Gutenberg blocks plugin for WordPress.;500+ Р°РєС‚РёРІРЅС‹С… СѓСЃС‚Р°РЅРѕРІРѕРє;5.1.15
